timestamp,hw.md.RenderBasic.SYSMEM_TRANSACTION_READ,hw.md.RenderBasic.SYSMEM_TRANSACTION_WRITE,hw.md.RenderBasic.HOST_TO_GPUMEM_TRANSACTION_READ,hw.md.RenderBasic.HOST_TO_GPUMEM_TRANSACTION_WRITE,hw.raw.RenderBasic.GPU_MEMORY_BYTE_READ,hw.raw.RenderBasic.GPU_TIME,hw.gpu.symbols.GpuTimestampFrequency,hw.raw.RenderBasic.GPU_MEMORY_BYTE_WRITE,hw.gal.d_gpu_busy,hw.gal.d_gti_busy,hw.gal.d_crystal_clock,hw.gal.d_gpu_sq_fifo_full,hw.gal.d_gpu_sq_fifo_stalled,hw.gal.d_gpu_ticks,hw.gal.d_unslice_freq_req,hw.gal.d_slice_freq_req,hw.gal.d_unslice_freq,hw.gal.d_slice_freq,hw.gal.ia_freq,hw.gal.ring_freq,hw.gal.qclk_ratio,hw.gal.qclk_base,hw.gal.gt_perf_limit,hw.gal.gtlimit_prochot,hw.gal.gtlimit_thermal,hw.gal.gtlimit_ratl,hw.gal.gtlimit_vr_thermalert,hw.gal.gtlimit_vr_tdc,hw.gal.gtlimit_other,hw.gal.gtlimit_max_vid,hw.gal.gtlimit_pbm_pl1,hw.gal.gtlimit_pbm_pl2,hw.gal.gtlimit_ineff_op,hw.gal.gtlimit_psys_crit,hw.gal.d_pkg_joules,hw.gal.d_pkg_temp,hw.gal.rc6_res,hw.gal.pg_req,hw.gal.pg_status,hw.gal.ia_pstate_limit,hw.md.RenderBasic.GPU_MEMORY_BYTE_READ_RATE,"hw.md.RenderBasic.GPU_MEMORY_BYTE_WRITE_RATE
"
266194405,14928.46403,46487.12893,115799.141,9449141.478,22578825450,19230778.93,19200000,6554167157,954128312,126457045,2147483668,3907286546,85825450,699132222,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1793983999,86,55073,40,2,255,45.085376,13.087354
266304415,15207.70839,49168.25743,102136.1694,10074211.44,22325787719,19230806.29,19200000,6655818789,954256838,126463546,2147483668,3926536117,85825450,960865327,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1794136933,87,55073,40,2,255,44.580047,13.290313
266415454,14877.6556,46425.12991,116157.3861,10084537.87,21815881609,19230846.82,19200000,6400732418,954386672,126469952,2147483668,3944639858,85825450,1224586805,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1794284859,85,55073,40,2,255,43.561777,12.780931
266525493,15076.47289,48591.86289,101673.0432,9414789.302,22581603268,19230927.22,19200000,6522014050,954515266,126476531,2147483668,3963469850,85825450,1487159004,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1794436982,86,55073,40,2,255,45.090575,13.023051
266636029,15198.66831,46934.93523,116523.1237,9559528.118,21742558424,19230847.87,19200000,6283093544,954644058,126483293,2147483668,3982932737,85825450,1750089846,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1794589561,87,55073,40,2,255,43.415363,12.54603
266747065,15067.18542,48876.0402,100057.639,9988562.268,22479018670,19230808.03,19200000,6474792130,954773887,126489517,2147483668,4000618448,85825450,2013939762,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1794739596,85,55073,40,2,255,44.886014,12.928839
266857105,14894.58379,46074.15485,116657.5791,10036859.32,21884698510,19230834.24,19200000,6247519375,954902547,126496087,2147483668,4019227376,85825450,2276171524,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1794892416,86,55073,40,2,255,43.699218,12.475005
266967643,15415.51322,49973.76468,100816.009,10249416.49,21758028904,19230843.69,19200000,6344435742,955031584,126503075,2147483668,4038559898,85825450,2539741878,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1795045734,87,55073,40,2,255,43.446264,12.66852
267078675,14995.67692,46058.79386,119289.9344,9341298.004,21012092730,19230879.39,19200000,6035147777,955161442,126509325,2147483668,4055988613,85825450,2804221198,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1795196237,86,55073,40,2,255,41.956706,12.050914
267188714,16103.38153,50318.52343,99401.12142,10175783.13,22390619389,19230872.69,19200000,6430675888,955290213,126515966,2147483668,4074166395,85825450,3066258497,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1795345170,86,55073,40,2,255,44.709348,12.840705
267296250,13790.73055,44692.01012,118620.741,8655808.287,21257523174,19230787.83,19200000,5811858494,955415662,126522499,2147483668,4092610351,85825450,3323139564,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1795496218,87,55073,40,2,255,42.446981,11.605108
267407791,15232.06713,48134.76659,109027.1739,9498812.096,21734489399,19230847.85,19200000,6136487785,955546161,126528995,2147483668,4110865170,85825450,3588695748,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1795647888,87,55073,40,2,255,43.399251,12.253289
267517821,16477.32437,51331.45506,101599.5638,10105662.09,22209505017,19230782.51,19200000,6475257012,955674799,126535575,2147483668,4128988653,85825450,3850311269,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1795796168,86,55073,40,2,255,44.347909,12.929784
267627865,13703.60947,44754.82534,119688.4882,8329059.285,21170486215,19230844.03,19200000,5750361628,955803144,126542419,2147483668,4148169862,85825450,4112514356,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1795944599,87,55073,40,2,255,42.273062,11.482277
267738396,16294.07135,51198.30636,100062.4259,11016040.75,22009482896,19230885.45,19200000,6513974568,955932514,126548654,2147483668,4165777413,85825450,80354409,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1796093848,86,55073,40,2,255,43.94827,13.007026
267847434,13985.94985,45433.70201,117537.0054,8073414.773,20806704158,19230809.44,19200000,5826818870,956059864,126555240,2147483668,4183936947,85825450,340325687,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1796239343,86,55073,40,2,255,41.54674,11.634968
267955973,17136.69741,52478.83249,104598.3471,10433282.05,22297532426,19230801.83,19200000,6457788205,956186455,126562124,2147483668,4202693266,85825450,598941615,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1796384529,86,55073,40,2,255,44.523637,12.89489
268066000,14141.98333,46143.21939,116162.3965,8134430.64,20887746126,19230852.43,19200000,5816053314,956315214,126568462,2147483668,4220399021,85825450,860927307,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1796535251,86,55073,40,2,255,41.708471,11.613445
268177049,16128.01556,49806.84203,102018.0281,11025907.48,22309248179,19230925.09,19200000,6375834569,956445041,126575128,2147483668,4238759170,85825450,1125541250,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1796680909,86,55073,40,2,255,44.546746,12.731163
268286079,25754.37953,49692.74512,114629.0012,8135439.787,21382079492,19230908.92,19200000,5921258012,956572277,126581956,2147483668,4257915234,85825450,1386035095,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1796829748,87,55073,40,2,255,42.695426,11.823482
268395109,15371.91599,46996.23957,103136.7514,11203806.29,21633540503,19230872.24,19200000,6245806613,956699791,126588096,2147483668,4275340982,85825450,1645518899,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1796975534,86,55073,40,2,255,43.197622,12.47156
268504167,14973.68373,48964.77104,118771.6628,9572841.974,21639187304,19230822.13,19200000,5991927983,956827334,126594676,2147483668,4293308707,85825450,1905409461,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1797123295,86,55073,40,2,255,43.20901,11.964649
268615182,15655.54204,48092.6001,103175.2466,9968851.056,21711828924,19230788.63,19200000,6137192749,956956965,126601505,2147483668,17473056,85825450,2170162330,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1797274984,87,55073,40,2,255,43.354136,12.254734
268725225,16075.53411,50907.37257,116263.6424,9954563.216,22036526676,19230846.12,19200000,6202237180,957085677,126608076,2147483668,34666725,85825450,2432469131,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1797420182,86,55073,40,2,255,44.002361,12.384578
268834256,15206.68434,48050.55443,108583.7973,9577202.814,21111596537,19230796.75,19200000,5933063413,957212959,126614614,2147483668,53106459,85825450,2693094357,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1797567744,87,55073,40,2,255,42.155576,11.847124
268943804,15134.91803,48590.57217,126885.0184,8809188.666,20632570371,19230921.61,19200000,5762339303,957340904,126621022,2147483668,71359241,85825450,2954275173,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1797717315,86,55073,40,2,255,41.19879,11.506148
269054342,15442.65321,48716.27857,90828.49337,11374748.96,21412667209,19230879.88,19200000,6305105936,957470163,126627579,2147483668,89472839,85825450,3217263721,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1797861080,86,55073,40,2,255,42.756568,12.589963
269165929,15924.79411,51296.29796,122155.8067,8230680.993,21547236443,19230860.23,19200000,6023085422,957600309,126634520,2147483668,108291132,85825450,3482828256,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1798011180,86,55073,40,2,255,43.025318,12.02684
269275416,15380.82147,48097.03435,116753.5872,8921853.736,20746194580,19230776.26,19200000,5979664937,957728249,126641020,2147483668,126169597,85825450,3742983697,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1798155759,86,55073,40,2,255,41.425986,11.940191
269385947,16257.8824,50375.00792,102541.3685,9097149.216,21783337507,19230849.26,19200000,6254627824,957857342,126648036,2147483668,145368628,85825450,4005449952,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1798303521,86,55073,40,2,255,43.496787,12.489189
269496988,16147.18888,50945.14639,116308.3906,7596266.244,21598490882,19230851.67,19200000,6106919966,957986985,126655021,2147483668,163901233,85825450,4269496070,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1798448121,87,55073,40,2,255,43.127682,12.194246
269607022,15831.47027,51184.17944,124552.4111,6943035.789,21329922115,19230919.53,19200000,5997618572,958115513,126661739,2147483668,181911227,85825450,235554953,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1798591620,86,55073,40,2,255,42.591256,11.975951
269718080,16261.77313,51252.49869,117046.9484,7826820.22,21523564894,19230942.39,19200000,6153886474,958245165,126668804,2147483668,201812469,85825450,500131741,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1798744491,86,55073,40,2,255,42.977867,12.28797
269828594,16124.65389,49559.33185,101100.3131,8592277.901,20895073059,19230893.82,19200000,6064291447,958374174,126675852,2147483668,220136175,85825450,763023740,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1798886826,87,55073,40,2,255,41.723012,12.109099
269939361,17405.90609,54537.90389,130138.0375,7484223.641,21778147418,19230944.23,19200000,6240659511,958503580,126682810,2147483668,238893472,85825450,1025241846,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1799031424,86,55073,40,2,255,43.486209,12.461236
270049663,17479.28415,54387.04647,118574.4592,8438296.676,22646347564,19230793.64,19200000,6592644440,958632294,126690124,2147483668,257798678,85825450,1286477579,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1799174171,86,55073,40,2,255,45.220169,13.164176
270160200,17143.58088,53909.55065,114920.7958,6929200.177,20957364113,19230836.73,19200000,6063293368,958761353,126697200,2147483668,277031500,85825450,1548226658,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1799319084,85,55073,40,2,255,41.847518,12.107142
270270734,17578.3017,55430.90814,130973.2752,8108446.27,22215163217,19230797.76,19200000,6488175693,958890403,126704452,2147483668,296534301,85825450,1810004549,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1799465606,85,55073,40,2,255,44.359172,12.95557
270381272,17098.19248,53990.48291,133953.9344,8237429.662,22462640422,19230897.97,19200000,6518636089,959019338,126711729,2147483668,316171138,85825450,2071879340,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1799610911,85,55073,40,2,255,44.8531,13.016325
270492307,18876.9307,58882.3344,116485.7928,8160634.034,23836473031,19230774.08,19200000,7005885162,959148765,126719073,2147483668,335902349,85825450,2335597232,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1799756736,85,55073,40,2,255,47.596657,13.989348
270601337,17729.0654,55856.18637,127322.7552,8369668.898,22744584839,19230808.03,19200000,6594461240,959275945,126726511,2147483668,355827677,85825450,2593896967,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1799897361,85,55073,40,2,255,45.416295,13.167794
270710375,16874.85097,53421.74288,117931.3634,7694620.224,21721873264,19230947.01,19200000,6242701737,959403038,126733813,2147483668,376461285,85825450,2853388131,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1800042005,86,55073,40,2,255,43.373836,12.465312
270820414,18575.23242,58388.38957,139050.7002,8017421.096,23106721262,19230863.6,19200000,6654712693,959531577,126741400,2147483668,397027659,85825450,3114395627,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1800186584,86,55073,40,2,255,46.139275,13.288065
270930442,19431.41746,60166.50307,134874.7592,7657359.945,24407312684,19230850.33,19200000,7137456402,959659307,126748926,2147483668,417894400,85825450,3375719292,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1800331691,87,55073,40,2,255,48.736316,14.252013
271039982,17646.52182,55130.54592,127213.8032,8828017.163,22462675406,19230920.21,19200000,6554697225,959786910,126756098,2147483668,437184010,85825450,3635034483,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1800471792,86,55073,40,2,255,44.853118,13.088317
271149019,18324.05514,57604.29946,144565.6062,7802608.289,22961911874,19230903.27,19200000,6696739648,959914243,126763685,2147483668,457515212,85825450,3893793320,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1800613899,86,55073,40,2,255,45.850026,13.371957
271258053,19388.44764,57624.22731,131912.9813,7958838.527,23198976943,19230900.45,19200000,6896334474,960041336,126771514,2147483668,479239955,85825450,4152485659,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1800756896,87,55073,40,2,255,46.323401,13.770507
271369088,17544.01765,55234.83586,143315.1709,7725005.629,22553456361,19230801.1,19200000,6627920079,960171249,126778944,2147483668,499071619,85825450,120147377,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1800895221,86,55073,40,2,255,45.034667,13.234609
271479115,19195.28843,57649.48604,128786.5706,8808028.938,23431834013,19230788.81,19200000,6981291101,960299408,126786972,2147483668,521547631,85825450,381265855,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1801038680,87,55073,40,2,255,46.788639,13.940228
271589150,19439.26932,59326.57791,143336.2112,7976171.218,23556401009,19230835.64,19200000,7015243659,960427185,126794298,2147483668,541607300,85825450,641888454,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1801174699,86,55073,40,2,255,47.037259,14.00799
271699186,18630.26646,56963.17569,136509.8695,8564178.996,23192549875,19230797.19,19200000,6930830637,960554982,126802254,2147483668,564082835,85825450,903052327,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1801318766,87,55073,40,2,255,46.310816,13.839462
271810214,18148.57513,55886.80333,148340.959,7948976.835,23060413797,19230878.7,19200000,6897095408,960684491,126809645,2147483668,584198901,85825450,1165794483,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1801460053,85,55073,40,2,255,46.046772,13.772042
271920252,19429.65158,58307.13026,120731.0202,7884739.817,23613223641,19230902.05,19200000,6978792953,960812751,126817809,2147483668,607203314,85825450,1426778197,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1801605417,87,55073,40,2,255,47.150559,13.935158
272031283,20282.62377,61721.5012,148084.7691,8097252.119,25072133593,19230899.48,19200000,7491207987,960941981,126825578,2147483668,628001449,85825450,1689885317,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1801745673,86,55073,40,2,255,50.063697,14.958343
272141822,19070.19242,58784.68233,149422.3758,8976940.265,23310361927,19230778.28,19200000,7012001493,961070119,126833590,2147483668,650703775,85825450,1952078449,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1801892275,87,55073,40,2,255,46.546109,14.001558
272252352,19587.44232,58309.9611,125522.4826,8482430.109,23771768868,19230815.16,19200000,7165182502,961199124,126841417,2147483668,672238574,85825450,2214381264,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1802033799,86,55073,40,2,255,47.467355,14.307402
272362994,19856.83556,60293.55941,145387.8274,7993564.831,24854622006,19230852.66,19200000,7429744030,961328318,126849115,2147483668,693531789,85825450,2476055764,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1802177949,85,55073,40,2,255,49.629494,14.835649
272473403,18630.72757,57395.68332,151835.4482,6885570.923,23855245333,19230859.8,19200000,7046741642,961457120,126857378,2147483668,716545828,85825450,2738576074,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1802322278,87,55073,40,2,255,47.63393,14.070867
272583938,19441.80576,59157.73285,129660.2886,8211417.198,23984429991,19230913.29,19200000,7120346849,961586364,126864991,2147483668,737386584,85825450,3000423475,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1802461806,86,55073,40,2,255,47.891751,14.217802
272694475,19721.90307,59753.74761,141653.9258,8177632.829,25545222839,19230927.2,19200000,7652231117,961715476,126872935,2147483668,759943907,85825450,3262516619,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1802606432,86,55073,40,2,255,51.008282,15.27985
272804002,19565.95177,60268.24436,145306.6367,7120892.565,24661699097,19230847.19,19200000,7394254951,961843131,126881078,2147483668,782687857,85825450,3521871051,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1802745806,87,55073,40,2,255,49.244281,14.764788
272914539,19224.33212,59970.86948,151686.7655,7144639.352,24103269132,19230836.73,19200000,7305092322,961972345,126888881,2147483668,804458747,85825450,3783635710,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1802884446,87,55073,40,2,255,48.129239,14.586757
273024098,19423.32442,59027.55593,146332.1133,6909026.187,24807741527,19230953.19,19200000,7446335417,962100302,126896648,2147483668,825938480,85825450,4042029219,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1803021935,85,55073,40,2,255,49.535624,14.8687
273134606,19718.02946,59923.26347,136560.249,7227576.284,24581555145,19230797.77,19200000,7479843179,962229309,126904827,2147483668,848943795,85825450,8824038,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1803162919,86,55073,40,2,255,49.084376,14.935729
273245185,19949.53834,60906.6821,151321.6795,6767695.494,25337422232,19230920.88,19200000,7728903644,962358541,126913124,2147483668,871897407,85825450,270025199,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1803309028,86,55073,40,2,255,50.593366,15.432953
273354672,19819.70462,60527.73389,145414.5241,6346105.017,24577435330,19230849.32,19200000,7492880150,962486384,126921400,2147483668,894813962,85825450,529455251,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1803446128,87,55073,40,2,255,49.076018,14.961721
273465210,20364.03771,62503.3925,152608.1529,6726998.86,25442546771,19230925.11,19200000,7835115092,962615186,126929560,2147483668,917666320,85825450,791783781,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1803587906,87,55073,40,2,255,50.803266,15.645031
273575744,19641.01543,60307.23578,145457.5063,5890522.373,24424921897,19230852.05,19200000,7416860866,962744196,126937747,2147483668,940376814,85825450,1052890983,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1803726814,87,55073,40,2,255,48.771474,14.809924
273686777,20633.50535,62639.03524,152621.2928,6429394.865,25049221223,19230922.34,19200000,7717414859,962873703,126946013,2147483668,962920082,85825450,1315207216,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1803866716,87,55073,40,2,255,50.017887,15.410011
273796808,20548.75444,63145.84072,155156.2741,5743535.913,24203235043,19230771.33,19200000,7429586807,963002183,126954237,2147483668,985227797,85825450,1576240008,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1804007327,87,55073,40,2,255,48.329014,14.835397
273907843,20335.93011,62673.93164,152771.6486,6240797.947,24461528167,19230873.15,19200000,7552469293,963131359,126962495,2147483668,1007688979,85825450,1839702155,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1804150583,87,55073,40,2,255,48.844516,15.080689
274018799,20683.87469,63998.34169,162740.1853,6023423.699,25074729370,19230920.36,19200000,7820166751,963261098,126970957,2147483668,1030034847,85825450,2102522633,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1804289514,87,55073,40,2,255,50.068826,15.615186
274128911,21605.27463,65742.15344,151736.4138,5940242.662,24508756621,19230846.77,19200000,7537491799,963389530,126979346,2147483668,1051953552,85825450,2363009457,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1804426868,86,55073,40,2,255,48.938888,15.050803
274239443,21812.68773,64641.91365,149069.9526,6470822.929,24447368843,19230801.94,19200000,7735379546,963518433,126987878,2147483668,1074109707,85825450,2625334467,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1804564799,85,55073,40,2,255,48.816423,15.44598
274348974,21783.78724,65880.89217,153792.0771,5291963.006,24153109713,19230920.93,19200000,7530685642,963646263,126996553,2147483668,1096619092,85825450,2885035092,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1804705549,86,55073,40,2,255,48.228549,15.037154
274459512,20988.25743,64728.87152,156389.6579,4842352.856,23270697796,19230852.74,19200000,7282290497,963775068,127005180,2147483668,1119820088,85825450,3147040880,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1804847582,86,55073,40,2,255,46.466728,14.541215
274569046,21518.43263,65048.29551,157731.8458,6160945.46,24734720443,19230795.92,19200000,7901659996,963902902,127013824,2147483668,1143025735,85825450,3406686111,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1804985909,87,55073,40,2,255,49.390221,15.778013
274679583,20689.90474,63173.41705,152727.1411,5749414.223,23880498620,19230927.2,19200000,7617032324,964031968,127022167,2147483668,1165163550,85825450,3668485316,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1805125892,86,55073,40,2,255,47.684188,15.209565
274790115,21278.90566,65628.05341,173841.0596,5723745.16,24091707234,19230937.65,19200000,7760949381,964160540,127030848,2147483668,1187685594,85825450,3930649595,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1805264680,86,55073,40,2,255,48.1059,15.496928
274900651,22472.31671,66367.51828,152448.0712,5473501.846,24633063590,19230884.06,19200000,7988131242,964289483,127039896,2147483668,1211551131,85825450,4192550923,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1805406915,87,55073,40,2,255,49.187008,15.950605
275011185,21260.42666,65301.1743,148678.2348,4825564.985,23051110373,19230797.76,19200000,7365963830,964418703,127048096,2147483668,1233841341,85825450,158611194,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1805545698,86,55073,40,2,255,46.028389,14.708335
275121718,22635.77393,67898.27472,173151.9094,5715171.035,25207367230,19230836.04,19200000,8191843241,964547425,127056915,2147483668,1256819581,85825450,419925670,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1805683908,86,55073,40,2,255,50.333896,16.357416
275231253,20386.17793,62409.27557,145131.6931,6391774.319,22773559757,19230903.36,19200000,7618525732,964674912,127065699,2147483668,1280387441,85825450,679379258,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1805829098,87,55073,40,2,255,45.473927,15.212566
275341292,22092.16732,68375.75769,177391.6521,5113477.949,24984404048,19230809.08,19200000,8101715555,964803404,127074111,2147483668,1302173889,85825450,939268258,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1805960046,86,55073,40,2,255,49.888755,16.177472
275450825,22605.05966,67313.04721,150046.1048,5582883.697,24421499347,19230825.41,19200000,8031099550,964931141,127082907,2147483668,1325549497,85825450,1198545013,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1806102926,86,55073,40,2,255,48.764707,16.036453
275561365,21331.64465,65677.58278,160828.6593,5509851.637,23452178795,19230911.89,19200000,7686473693,965060111,127091681,2147483668,1349321063,85825450,1460048397,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1806247165,87,55073,40,2,255,46.828963,15.348237
275671892,22637.00272,68779.57422,165045.645,6361296.335,25443196902,19230857.62,19200000,8409206266,965189266,127100072,2147483668,1371684769,85825450,1721091045,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1806380620,85,55073,40,2,255,50.804742,16.791426
275782433,20698.20248,63225.40958,152649.2433,5130512.66,24176023910,19230927.89,19200000,7945322016,965318336,127108959,2147483668,1395730036,85825450,1982958537,4250,4250,0,0,50,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1806523736,87,55073,40,2,255,48.274286,15.865088
275892957,21687.59726,67641.41725,173437.4435,5805227.824,25119160961,19230936.27,19200000,8188406247,965447485,127117599,2147483668,1418922797,85825450,2243797990,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1806666772,87,55073,40,2,255,50.157505,16.350468
276003481,21696.64507,65623.75593,161684.3401,5349290.652,24534354819,19230854.84,19200000,8097868336,965576573,127126295,2147483668,1442024200,85825450,2505072699,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1806807051,86,55073,40,2,255,48.989982,16.169752
276114018,24001.01324,71885.43203,153161.3849,6145923.989,25180184481,19230836.73,19200000,8328510209,965705658,127135562,2147483668,1466347828,85825450,2766769190,4250,4250,0,0,51,0,0,0,131074,0,1,0,0,0,0,0,0,0,0,0,1806949743,87,55073,40,2,255,50.279616,16.630311
