sw.intercept.QueryHW.data.Triggers.FrameNumber,FrameRate,Mean(HWContext),Mean(GPUBusyTicksDelta),Mean(SliceFreq),Mean(UnsliceFreq),Mean(hw.gpu.eu_count),Mean(hw.gpu.eu_threads),Mean(hw.gpu.info.timestamp_freq),Mean(hw.gpu.symbols.GpuTimestampFrequency),Mean(hw.gpu.symbols.XeCoreTotalCount),Mean(GPUTimeDelta),Mean(GPUTicksDelta),Mean(hw.raw.BMG_AMX_20_WW30.cycle_count),Mean(hw.raw.BMG_AMX_20_WW30.GPU_TIME),Mean(hw.md.BMG_AMX_20_WW30.CLIPPER_PRIMITIVE_OUTPUT),Mean(hw.raw.BMG_AMX_20_WW30.GPU_MEMORY_BYTE_READ),Mean(hw.raw.BMG_AMX_20_WW30.GPU_MEMORY_BYTE_WRITE),Mean(hw.md.BMG_AMX_20_WW30.L3_WRITE),Mean(hw.md.BMG_AMX_20_WW30.RASTERIZER_TRANSACTION_OUTPUT),Mean(hw.md.BMG_AMX_20_WW30.RENDER_CACHE_WRITE),Mean(hw.md.BMG_AMX_20_WW30.RT_INSTANCE_NODE_RAY_COUNT),Mean(hw.md.BMG_AMX_20_WW30.RT_INTERNAL_NODE_RAY_COUNT),Mean(hw.md.BMG_AMX_20_WW30.RT_QUAD_TEST_RAY_COUNT),Mean(hw.md.BMG_AMX_20_WW30.RT_TRAVERSAL_STEP_RAY_COUNT),Mean(hw.raw.BMG_AMX_20_WW30.SAMPLER_ACTIVE_CYCLES),Mean(hw.md.BMG_AMX_20_WW30.std.dispatch.tdg_tdc.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.ds.cache.hit),Mean(hw.md.BMG_AMX_20_WW30.std.geom.ds.cache.miss),Mean(hw.md.BMG_AMX_20_WW30.std.geom.gs_ms_sol.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.hs_task_te.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.sol_cl.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.te_ted.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.ted_te.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vf.cache.hit),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vf.cache.miss),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vf_vs.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vfg_vf.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vs.cache.hit),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vs.cache.miss),Mean(hw.md.BMG_AMX_20_WW30.std.l3.bank_node.data.evict.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.l3.bank_node.data.rd_return.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.lsc.rd),Mean(hw.md.BMG_AMX_20_WW30.std.lsc.wr),Mean(hw.md.BMG_AMX_20_WW30.std.raster.cl.trivial_accept.primitive),Mean(hw.md.BMG_AMX_20_WW30.std.raster.cl.trivial_reject.primitive),Mean(hw.md.BMG_AMX_20_WW30.std.z.rcz.cache.hit),Mean(hw.md.BMG_AMX_20_WW30.std.z.rcz.cache.miss),Mean(hw.md.BMG_AMX_20_WW30.URB_READ),Mean(hw.md.BMG_AMX_20_WW30.URB_WRITE),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_ALU2_ALL),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_CONTROL_ALL),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_FP16),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_FP32),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_FP64),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_INT16),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_INT32),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_INT64),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_MATH),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_SEND_ALL),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_XMX_BF16),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_XMX_FP16),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_XMX_INT2),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_XMX_INT4),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_XMX_INT8),Mean(hw.raw.BMG_AMX_20_WW30.XVE_THREADS_OCCUPANCY_ALL_CYCLES),Mean(hw.raw.BMG_AMX_20_WW30.XVE_THREADS_OCCUPANCY_ASYNC_CS_CYCLES),Mean(hw.raw.BMG_AMX_20_WW30.XVE_THREADS_OCCUPANCY_CS_CYCLES),Mean(hw.raw.BMG_AMX_20_WW30.XVE_THREADS_OCCUPANCY_PS_CYCLES),Mean(hw.raw.BMG_AMX_20_WW30.XVE_THREADS_OCCUPANCY_VS_CYCLES),Mean(ReportReason),Mean(Context),Min(GPUTimestamp),Max(GPUTimestamp)
2209,14.08353508,21621.2629,0,0,2800,160,8,19200000,19200000,20,173.64905845,25308.684275,25308.684275,173.64905845,278.96551724,252589.17095,109122.92688,13265.054537,908.76008804,2905.9369039,1017.1853754,10927.853265,1223.0716557,13168.110296,85558.035461,340.21178772,0,0,997.47273172,995.94766447,997.47273172,0,0,1803.0880411,35.775495231,1016.6417217,5.2235265346,240.64025434,1725.1359746,7995.1714356,38738.539741,125650.84495,99279.292003,279.62778185,376.48202494,74.771582294,248.06187332,4846.4661286,6564.8845684,0,86071.078503,4815.751773,959913.02348,0,42274.407435,529501.39325,25201.932013,202165.4067,213665.94889,0,0,0,0,0,2599792.5735,82742.045488,1785516.6324,521432.27073,82508.115187,28.378576669,948005378.64,42357099805,42357809854
2210,14.056493046,21993.547695,0,0,2800,160,8,19200000,19200000,20,173.55842889,25295.982923,25295.982923,173.55842889,271.115394,259644.26836,119600.3396,13414.439375,891.22639668,2882.980727,1059.8133691,11105.291535,1213.1110027,13378.215906,85452.478165,323.76384484,0,0,953.39180288,951.87045621,953.39180288,0,0,1714.3364235,34.379116858,971.58062942,5.0453769212,239.29129056,1638.9736521,8013.4108319,38947.508173,126397.0283,98972.681874,271.37082215,355.16125884,74.02512808,246.98585021,4635.3313003,6221.5459868,0,86195.030983,4818.5725787,961427.32715,0,42201.460112,529081.53696,25654.691388,202728.39424,214101.33911,0,0,0,0,0,2622737.9356,82100.064406,1816354.4982,517549.98341,78301.107587,28.327152964,946231299.13,42357809855,42358521270
2211,14.527577701,22041.41342,0,0,2800,160,8,19200000,19200000,20,172.99497361,25213.965569,25213.965569,172.99497361,276.05755215,257016.53682,111229.90902,13645.318673,888.11108319,2968.5820558,1064.9514954,11244.744911,1251.9444584,13561.640865,87320.515959,323.15757728,0,0,958.10781603,956.53908017,958.10781603,0,0,1711.8901734,36.689871827,976.15581804,5.1374717266,254.11636089,1632.9002262,8137.3480774,40026.054285,128332.18673,100457.50917,276.34355366,353.14249812,77.411158583,254.771048,4636.0766524,6185.2153807,0,88048.679316,4921.5461171,979598.09249,0,42323.174164,536647.56094,25830.028399,207018.69817,217604.0573,0,0,0,0,0,2641420.1578,83525.694396,1834962.5527,513328.8193,78899.888414,28.375471224,947907745.75,42358521271,42359209617
2212,14.349631645,22244.150225,0,0,2800,160,8,19200000,19200000,20,174.48247371,25429.909114,25429.909114,174.48247371,276.66900351,267599.67151,122685.40411,13732.837006,879.25688533,2947.6487231,1078.0510766,11217.944417,1268.3710566,13564.36655,87034.287682,321.09764647,0,0,952.02754131,950.46469705,952.02754131,0,0,1700.6602404,36.450175263,969.96745118,5.1279419129,252.87931898,1621.9682023,8211.5110165,40215.994492,128154.12419,99813.983475,277.03580371,348.47396094,75.95543315,253.94641963,4611.8370055,6136.2891838,0,87778.782173,4922.4782173,976276.13595,0,41656.547321,533157.78568,25849.038558,206601.99299,216500.67251,0,0,0,0,0,2660669.2892,84847.057837,1841875.18,520439.05583,80279.163245,28.209564347,942161281.02,42359209618,42359906500
2213,14.415848207,21926.51186,0,0,2800,160,8,19200000,19200000,20,173.20424469,25243.166542,25243.166542,173.20424469,281.85118602,255252.07091,110627.02821,13537.686142,899.92659176,2926.4424469,1057.7463171,11027.517353,1218.3925094,13303.65618,87221.137079,333.91435705,0,0,987.22347066,985.66491885,987.22347066,0,0,1770.0014981,37.070661673,1005.9690387,5.2102372035,254.47665418,1690.6184769,8112.2721598,39887.213983,127721.7628,100492.38876,282.28064919,366.7071161,77.054681648,252.7670412,4776.2806492,6415.0179775,0,87702.673159,4906.2167291,976286.63296,0,42399.715356,536012.93658,25673.038452,206263.87116,216891.99176,0,0,0,0,0,2639823.5411,85627.710362,1821336.8402,521656.49238,80857.9598,28.496629213,952101008.2,42359906502,42360600183
2214,14.289286607,21975.365586,0,0,2800,160,8,19200000,19200000,20,174.5201995,25436.047132,25436.047132,174.5201995,282.49077307,268030.72319,122393.79152,13618.868579,913.59301746,2905.1745636,1105.7154613,11530.691771,1262.998005,13899.405237,86366.217706,342.04613466,0,0,1007.9206983,1006.3610973,1007.9206983,0,0,1813.2852868,36.266583541,1027.1573566,5.2389027431,251.71720698,1734.8977556,8217.3034913,39938.236658,128412.93117,101074.75112,282.76159601,379.90673317,74.482793017,251.83391521,4879.4236908,6592.7097257,0,87908.780299,4928.5688279,972603.47282,0,43188.314464,540191.18753,25616.050125,205720.9207,217364.39227,0,0,0,0,0,2664850.8459,84274.487781,1841387.1988,523887.43641,83720.890274,28.163840399,940582326.05,42360600184,42361300009
2215,14.415723518,22046.346893,0,0,2800,160,8,19200000,19200000,20,173.11929124,25231.384827,25231.384827,173.11929124,278.68405291,253007.0297,110455.27926,13519.749938,911.84552034,2903.0846019,1033.749688,10902.599201,1228.6860494,13165.034939,86442.899426,337.23109558,0,0,996.00873471,994.44796606,996.00873471,0,0,1788.033691,36.693037185,1014.9688046,5.2430746194,253.83903169,1708.7224857,8085.9600699,39547.789369,128040.3978,100761.16746,279.55428001,375.69578238,74.09708011,252.05041178,4814.3818318,6488.6882955,0,87852.981782,4913.2173696,971362.0841,0,42967.780135,538672.11655,25585.03444,205405.7719,217069.18343,0,0,0,0,0,2630257.453,85924.221862,1822044.418,510431.50736,82121.452708,28.451459945,950538947.8,42361300011,42361993698
2216,14.361873248,22249.134907,0,0,2800,160,8,19200000,19200000,20,172.9910559,25213.574907,25213.574907,172.9910559,277.83279503,264190.09193,121074.70708,13614.708075,862.51403727,2903.976646,1040.1150311,11054.162484,1289.331677,13383.609193,86148.417143,326.23204969,0,0,960.36596273,958.81291925,960.36596273,0,0,1726.2663354,35.054161491,978.69590062,5.1701863354,241.56770186,1649.7403727,8101.5696894,39876.293416,127229.13516,98679.584099,278.29217391,352.79552795,73.779378882,250.91503106,4654.5783851,6255.7344099,0,87086.55528,4902.1247205,963898.17366,0,40992.821615,527629.22907,25611.203478,203957.66957,214250.39602,0,0,0,0,0,2635279.327,83556.748323,1830307.6472,509218.71429,78831.251677,28.610434783,956040278.83,42361993699,42362689987
2217,14.422376606,22041.92,0,0,2800,160,8,19200000,19200000,20,173.342,25264.18975,25264.18975,173.342,280.81575,255219.392,110319.232,13543.11,918.24575,2887.459,1067.1945,11232.40275,1268.9075,13568.50475,86278.10975,344.1385,0,0,1008.44575,1006.883,1008.44575,0,0,1821.99825,35.06975,1027.83575,5.26775,242.16725,1745.2435,8078.45975,39921.28625,127885.469,101087.894,281.29625,381.848,76.63675,251.4515,4903.987,6635.29325,0,87333.1205,4892.652,969852.3625,0,43353.13875,540272.88,25388.94275,204431.981,216815.07475,0,0,0,0,0,2630806.8778,83995.7675,1818563.6888,514521.97875,83238.69775,28.531,953289656.52,42362689988,42363383355
2218,14.298828354,22057.21284,0,0,2800,160,8,19200000,19200000,20,172.68123457,25168.640494,25168.640494,172.68123457,274.28246914,258732.68938,119058.20444,13465.327654,847.46790123,2881.5190123,1095.0545679,11059.477037,1203.0032099,13357.534815,85110.773827,321.77753086,0,0,947.5291358,945.98567901,947.5291358,0,0,1702.3012346,34.373580247,965.57160494,5.1649382716,238.44888889,1627.0614815,7979.8516049,39454.579753,126185.40444,97766.656296,274.83506173,347.7454321,72.962469136,248.16419753,4583.7859259,6137.8064198,0,85733.274074,4839.2222222,951271.43185,0,40565.45358,522755.9521,25149.119753,200778.43753,211771.96543,0,0,0,0,0,2613342.7319,84152.132593,1824538.5953,498613.2958,77269.015802,28.922222222,966832902.32,42363383356,42364082714
2219,14.276006601,21990.508071,0,0,2800,160,8,19200000,19200000,20,173.94536876,25351.685125,25351.685125,173.94536876,283.64266203,254086.51602,110389.01813,13491.632481,913.75788428,2845.8447976,1032.5487956,10863.551279,1216.7894214,13112.889496,85764.760616,346.65954805,0,0,1020.4924261,1018.939409,1020.4924261,0,0,1838.1067792,36.44598957,1039.9920536,5.2937670723,251.78917308,1759.7268438,8097.1271418,39400.561212,127741.13037,101044.64043,284.4243854,387.05438292,76.84703253,250.07251055,4941.4971443,6696.9967718,0,87103.505836,4884.7022597,963648.38912,0,43239.579339,539650.22945,25244.446238,203135.79041,216458.6819,0,0,0,0,0,2627194.9995,83446.021356,1825407.5786,505468.1254,84371.936429,28.612366526,956106976.71,42364082716,42364783192
2220,13.91782637,22211.409389,0,0,2800,160,8,19200000,19200000,20,174.77621017,25473.41766,25473.41766,174.77621017,274.35636098,258655.21382,119061.48382,13373.37874,903.35782048,2792.4582827,1022.9009973,10715.975675,1258.9352955,12997.811968,83886.452201,341.86548285,0,0,1005.6937485,1004.1724641,1005.6937485,0,0,1812.8956458,35.64023352,1024.9856483,5.1963026028,246.58574556,1735.9245926,8023.7161275,39072.564826,126213.3656,99939.136706,274.8671856,386.66820725,74.849185113,245.36171248,4860.5025541,6607.5052299,0,85746.064461,4826.994162,946737.58429,0,43457.641936,533569.55631,24900.991973,199148.97008,213087.87594,0,0,0,0,0,2620368.6974,82005.131112,1813813.9297,508616.36439,84876.559718,28.324008757,946123414.85,42364783194,42365501697
2221,14.503620829,22061.055486,0,0,2800,160,8,19200000,19200000,20,173.10670349,25230.003766,25230.003766,173.10670349,279.91438614,255880.13055,110821.00527,13686.169219,881.58197339,2908.4243033,1117.9379864,11510.9882,1230.3155913,13859.241778,87060.772784,333.03891539,0,0,984.50514687,982.93346724,984.50514687,0,0,1766.5460708,37.726336932,1003.1353251,5.2284710018,254.2756716,1685.2156666,8120.4707507,40738.403716,129217.18479,100995.69244,280.18679387,366.77705247,78.92719056,253.74466483,4753.4918403,6397.2980166,0,87693.886267,4954.1481296,975924.78207,0,42568.773789,538691.48481,25679.853126,205726.51167,217461.13156,0,0,0,0,0,2653408.8624,84246.306051,1844996.7705,509792.56038,80929.935978,28.521968366,952963377.58,42365501698,42366191181
2222,14.157087038,21996.247108,0,0,2800,160,8,19200000,19200000,20,173.85232587,25338.507015,25338.507015,173.85232587,278.48781688,263264.21265,120233.49052,13494.966527,916.00639921,2833.7533842,1048.643367,10985.82033,1273.5271967,13307.990893,85129.978587,341.75855279,0,0,1006.2089589,1004.6682254,1006.2089589,0,0,1812.113463,36.065222742,1025.4558208,5.2087127738,249.12207728,1734.2655673,8122.5252277,39825.840266,126859.05833,100456.34654,278.98843219,382.83189761,75.665271967,247.9059808,4876.6212159,6599.4115186,0,86540.810977,4857.0103372,959108.28353,0,42941.673394,535195.08959,25456.656165,202507.69481,215371.34457,0,0,0,0,0,2635614.5619,84717.603003,1825731.8437,511093.17032,82441.216343,28.197144967,941715272.65,42366191183,42366897543
2223,14.441413352,22050.535607,0,0,2800,160,8,19200000,19200000,20,173.63465396,25306.394684,25306.394684,173.63465396,278.42352056,254522.92879,110684.18054,13687.595035,882.68806419,2875.1955868,1033.4072217,10912.768054,1249.110331,13195.285607,86257.580491,330.04087262,0,0,970.94859579,969.37888666,970.94859579,0,0,1747.3969408,34.878134403,989.47968907,5.1456870612,241.6108325,1671.1878134,8124.4079739,40318.486209,128161.08551,100684.62613,278.63665998,359.37011033,77.684052156,252.83400201,4712.3324975,6338.6534604,0,87490.66675,4911.3019057,971029.67302,0,42580.991224,537556.42352,25425.435807,204743.40522,216556.79664,0,0,0,0,0,2654235.5772,85462.297141,1852393.2696,505490.99473,81170.122618,28.440070211,950142874.83,42366897545,42367589998
2224,14.283755371,22041.49166,0,0,2800,160,8,19200000,19200000,20,174.28354493,25401.55539,25401.55539,174.28354493,282.9176002,266590.63779,121814.70351,13619.151606,922.82847896,2856.596714,1052.9902913,10997.332338,1185.4941499,13235.816779,85226.869803,345.0545183,0,0,1012.146129,1010.5892457,1012.146129,0,0,1828.3975604,35.269853124,1031.6054269,5.2399800846,243.49464775,1751.6024396,8269.8745332,39732.157082,128230.10306,101835.86806,283.33856112,382.30694548,77.575802838,251.26387852,4927.2603933,6663.652228,0,87409.110779,4898.7266617,966246.22903,0,43670.719442,543350.69007,25287.732138,204012.12547,217601.32263,0,0,0,0,0,2661927.9768,83336.28703,1842935.7966,519571.80583,84810.008962,28.226288275,942738452.21,42367589999,42368290095
2225,14.722163334,22068.994666,0,0,2800,160,8,19200000,19200000,20,172.52959106,25144.542799,25144.542799,172.52959106,284.95275591,257760.26822,111699.62103,13768.1143,881.01930404,2909.0421641,1099.8442977,11508.301499,1270.0492761,13878.195072,87025.056642,331.36880874,0,0,977.6494793,976.06248412,977.6494793,0,0,1755.2512065,36.008636017,996.23596647,5.191516383,248.97002794,1676.9187198,8182.5831852,40522.964694,129139.587,100790.37821,285.29210058,357.20574041,78.026924054,255.91871984,4748.4279909,6357.3423927,0,88079.021336,4954.5948692,977410.77927,0,41592.665227,536890.69469,25786.013716,207176.27229,217403.72974,0,0,0,0,0,2633454.2614,86329.843536,1836473.5578,494280.87529,80545.766828,28.715519431,959678775.42,42368290096,42368969344
2226,14.567936845,22047.556787,0,0,2800,160,8,19200000,19200000,20,172.86351045,25193.400907,25193.400907,172.86351045,282.9226895,265036.78066,121381.77789,13669.309242,885.77209771,2893.2042307,1082.3822715,11247.416268,1237.5263158,13567.324855,86604.050617,332.65046588,0,0,984.18081088,982.60438177,984.18081088,0,0,1762.8557039,37.63434903,1002.8272475,5.2757491816,256.86351045,1681.7159406,8191.1249056,39973.898262,127952.9927,99977.209771,283.59456056,363.46537396,80.212540922,254.42155628,4746.2087635,6384.7149333,0,87166.437421,4900.7474188,971763.3926,0,41245.203223,531664.75598,25506.233946,205464.00705,215581.91488,0,0,0,0,0,2647241.0698,85716.467389,1837372.3641,512645.20448,80615.329892,28.621002266,956404949.42,42368969346,42369655785
2227,13.895218933,22032.133138,0,0,2800,160,8,19200000,19200000,20,176.13142438,25671.034753,25671.034753,176.13142438,277.87395986,253738.16544,110148.7303,13425.258688,903.56240822,2861.1730299,1087.9662261,11385.997308,1262.9581498,13736.921684,85454.463779,342.2432697,0,0,1003.231767,1001.7134116,1003.231767,0,0,1813.6862457,34.68844836,1022.551395,5.2268722467,239.10058737,1738.2814488,8085.3071464,39845.199951,127037.04479,100869.67205,278.40993637,381.43906021,76.906020558,248.91581008,4872.5472345,6586.0163975,0,86652.749388,4863.0592266,969234.21292,0,43465.217572,539485.81718,25162.442976,203788.47186,216736.23079,0,0,0,0,0,2633656.1488,82015.045521,1818216.7381,520536.84043,82797.853891,28.22907489,942842562.15,42369655786,42370375458
2228,13.671979142,22007.094848,0,0,2800,160,8,19200000,19200000,20,176.07727492,25662.967501,25662.967501,176.07727492,270.28984112,263582.01252,119869.44247,13456.787434,918.64443909,2937.1184401,1031.5303322,10998.096293,1228.4557053,13258.08233,86717.908763,341.10688493,0,0,1002.728936,1001.2426577,1002.728936,0,0,1813.7089552,34.318488204,1022.1937891,5.2113625421,244.23880597,1732.3981704,8067.0267212,39673.823062,128248.05441,101594.26143,270.70943669,388.7708233,75.742657679,247.26480501,4847.2532499,6595.0609052,0,86878.000963,4802.483871,999471.75036,0,45559.466298,548165.49831,25405.607607,206483.71401,219804.86615,0,0,0,0,0,2691014.4071,82121.794174,1811164.5927,586225.08065,81887.687771,28.025999037,935805098.06,42370375460,42371106883
2229,13.527315031,22130.529509,0,0,2800,160,8,19200000,19200000,20,175.2185352,25536.938137,25536.938137,175.2185352,270.3453425,250630.00711,108341.45722,13210.956388,925.01398436,3017.2384451,1065.7352453,11111.178952,1246.8314767,13423.745674,87269.772932,342.6669827,0,0,1008.8381133,1007.3789998,1008.8381133,0,0,1823.4211899,35.650391088,1028.4354112,5.3363356246,248.59208343,1739.6366438,7931.8990282,39275.984594,128164.67006,100707.57644,270.7134392,392.57643991,75.37876274,247.31642569,4869.1388955,6639.4548471,0,85803.355772,4736.1388955,1013074.1562,0,45349.174686,545574.00687,25278.971557,206538.30671,220098.53141,0,0,0,0,0,2658595.8936,81796.771036,1771961.9031,594853.45082,84112.364778,28.326380659,946199122.35,42371106885,42371846130
2230,13.562705814,22022.396954,0,0,2800,160,8,19200000,19200000,20,175.46834841,25574.370538,25574.370538,175.46834841,274.00428367,256309.79534,120346.50167,12696.744645,871.66515945,3127.8348406,1013.9269396,10646.719895,1182.3798191,12843.026654,88355.390766,326.62303665,0,0,964.30080914,962.83507853,964.30080914,0,0,1736.4690624,35.606377915,982.79462161,5.1815801999,246.92527368,1652.6539743,7913.1461209,39839.075678,125171.70657,96259.875535,274.62208472,359.36792004,78.954545455,254.04973822,4646.355545,6331.789386,0,85635.578058,4824.8541171,1025153.6837,0,43826.023322,534291.34055,25509.3396,209955.24036,214575.86602,0,0,0,0,0,2675140.3915,79939.662542,1751746.2116,639804.6128,78899.889338,27.852213232,929783730.28,42371846132,42372583448
2231,13.132838663,21984.910023,0,0,2800,160,8,19200000,19200000,20,177.49463869,25869.632867,25869.632867,177.49463869,285.58205128,251441.58881,111303.19068,12647.047786,985.34149184,3137.4090909,1007.6592075,10540.355245,1249.262704,12797.277156,88954.701865,367.33636364,0,0,1073.3391608,1071.9048951,1073.3391608,0,0,1956.644289,34.321678322,1094.4675991,5.3249417249,243.47948718,1874.7270396,8098.0643357,39479.504662,134072.31678,102854.00023,286.2027972,420.66317016,77.865967366,251.41351981,5228.1496503,7200.7468531,0,88306.084615,4961.6160839,1060512.8457,0,51562.555478,575521.45291,25821.609091,212564.6042,223903.00793,0,0,0,0,0,2734773.5084,78589.679021,1744471.6723,694222.78928,88517.391142,27.227972028,908166946.89,42372583450,42373344900
2232,13.050145183,21957.09209,0,0,2800,160,8,19200000,19200000,20,177.74901415,25907.931802,25907.931802,177.74901415,286.81558803,267188.76177,122853.04013,13120.02366,1004.8406402,3205.888425,1166.3129204,11810.917884,1410.4226398,14387.653445,89704.670378,367.51264208,0,0,1076.1941545,1074.7703549,1076.1941545,0,0,1958.8810021,35.82973788,1097.2904199,5.3806541406,249.58385525,1874.0510322,8177.8870332,40648.70726,132066.2997,102947.48898,287.85502204,421.23776386,76.589422408,252.76873115,5246.3699838,7182.5175133,0,89380.230805,5074.717235,1064219.949,0,47757.607052,570139.17421,26095.367664,216814.97193,224135.18163,0,0,0,0,0,2754871.6073,78398.133612,1765871.1055,682693.27952,88747.536534,26.997912317,900198145.24,42373344901,42374111176
2233,13.331484701,21985.172932,0,0,2800,160,8,19200000,19200000,20,176.24671053,25687.384633,25687.384633,176.24671053,282.76456767,256510.73684,110638.91729,13321.956297,938.29417293,3344.050047,1225.212406,12338.159305,1441.5552162,15004.926927,91739.754699,352.60244361,0,0,1034.6581297,1033.2152256,1034.6581297,0,0,1877.493656,37.527725564,1054.7727914,5.3562030075,249.30592105,1790.8317669,8089.5462876,41446.007284,131974.93468,102347.40179,283.42269737,397.45817669,77.291588346,257.99130639,5011.0467575,6868.5197368,0,89390.5961,5061.2807801,1083515.0092,0,46772.118891,564462.08952,26652.336936,221784.97274,226064.31978,0,0,0,0,0,2755413.2852,80892.598684,1769226.0594,678223.21499,85717.902256,27.067434211,902592701.12,42374111178,42374861282
2234,12.976614842,21957.901127,0,0,2800,160,8,19200000,19200000,20,177.19452748,25826.781329,25826.781329,177.19452748,279.01471603,266983.21821,121308.62267,13195.672109,959.53506553,3295.5123017,1213.0790986,12120.153828,1399.059324,14732.292251,90280.876293,364.36123247,0,0,1063.9535525,1062.5456427,1063.9535525,0,0,1939.5214992,35.068981375,1084.8751437,5.3136353185,241.0685215,1858.4253851,8132.8245574,41074.441251,130763.48126,102603.02966,279.80708209,420.98965279,73.822487928,251.70567947,5157.5435732,7162.7817889,0,88565.873994,4967.7420097,1075845.1237,0,49204.321913,564517.06921,26556.264199,219358.24511,225820.99655,0,0,0,0,0,2768914.6921,78542.312256,1763835.3962,696142.95539,89973.4447,26.669349276,888809410.95,42374861284,42375631901
2235,13.341355935,21857.277609,0,0,2800,160,8,19200000,19200000,20,175.00607051,25507.174644,25507.174644,175.00607051,269.13775391,252823.10156,109868.29045,13353.079851,870.94559888,3430.8017745,1189.5185618,12229.123512,1485.0135419,14903.655615,91589.551716,323.16390381,0,0,956.27153864,954.84543544,956.27153864,0,0,1720.4480504,34.984123278,974.658417,5.0338547747,245.76511791,1638.8087789,8016.3208032,41268.432407,129316.34438,99099.271772,269.60821854,359.22881158,73.956805977,257.64090591,4612.8596778,6244.7314966,0,87563.552183,4974.775858,1075522.2295,0,43263.303993,541704.71609,26632.294887,220398.70932,222354.91385,0,0,0,0,0,2711125.0586,80478.120476,1753942.0518,653217.16601,78942.341583,27.682699043,923904206.83,42375631903,42376381452
2236,13.122050819,22018.853693,0,0,2800,160,8,19200000,19200000,20,176.98049234,25793.479563,25793.479563,176.98049234,279.18346493,267305.08128,126921.00697,12982.973525,1007.7424524,3420.9637715,1129.1302833,11037.611008,1488.2124942,13654.953785,89595.36484,364.43752903,0,0,1063.1802137,1061.751974,1063.1802137,0,0,1938.0650255,35.509289364,1084.1339991,5.4468183929,241.84068741,1855.2138876,8292.9347422,39787.43869,129653.04203,105428.64608,280.25522527,420.0095216,71.881096145,255.9168602,5139.1291222,7078.6175105,0,86087.643288,4838.3687877,1067685.405,0,50347.137947,567539.36391,25673.203437,215656.32141,225843.28843,0,0,0,0,0,2748738.9489,79256.526475,1736153.382,704450.08012,86786.343474,27.408499768,914411799.81,42376381454,42377143530
2237,13.599077439,22021.180077,0,0,2800,160,8,19200000,19200000,20,176.08836207,25664.9466,25664.9466,176.08836207,284.70378352,253844.96552,114407.23372,13029.21887,974.7473659,3504.6748084,1091.9037356,10626.746648,1290.6819923,13009.332375,90823.658525,352.97461686,0,0,1039.487069,1038.016523,1039.487069,0,0,1879.5270594,36.869252874,1059.6443966,5.3599137931,256.12619732,1793.654933,8249.5466954,40046.039033,126902.01604,102492.96743,285.35632184,398.7368295,76.870689655,263.04166667,5015.7047414,6843.3014847,0,85069.445881,4830.628592,1062340.3937,0,47251.447797,553312.26772,25537.784483,215590.3841,223473.52059,0,0,0,0,0,2700024.5084,80029.015805,1740158.5953,660123.41212,84202.597701,27.778017241,927210432.68,42377143531,42377878875
